,Job Title,Experience,Education,Company Name,Salary Estimate,Location,Rating,Is Remote,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape
112,JavaScript Developer,8,2,"Cloud and Things Inc
4.6",-1,Remote,4.6,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.3,4.0,4.8,4.8,4.5,2023-05-14 08:18:40.138830
113,Web Developer,3,1,"Devcare Solutions
3.7",$60.68 /hr (est.),"Trenton, NJ",3.7,False,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,2023-05-14 08:18:42.359913
114,Frontend Engineer,-1,-1,"Rubicon
3.6",-1,Remote,3.6,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.6,4.0,3.0,4.0,3.6,2023-05-14 08:18:44.755136
115,UI Developer,5,1,InfoEd Global,-1,Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:18:46.436009
116,Junior Frontend Developer,30,2,"ECi Software Solutions
4.0",-1,Remote,4.0,True,1001 to 5000 Employees,1999,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.9,3.8,4.0,3.9,4.0,2023-05-14 08:18:47.886224
117,Frontend Engineer,5,2,"FAAZ Consulting
2.4",$62.50 /hr (est.),"Cerritos, CA",2.4,False,Unknown,-1,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.3,3.7,2.3,2.7,3.3,2023-05-14 08:18:49.796104
118,UI Developer - Angular (Remote),10,1,"amazech solutions
4.8",$62.50 /hr (est.),Remote,4.8,True,51 to 200 Employees,2007,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.5,4.1,4.8,4.7,4.4,2023-05-14 08:18:51.600330
119,Frontend Developer,5,1,"Digital Harbor, Inc.","$115,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:18:53.388732
120,Junior Frontend Developer,30,2,"ECi Software Solutions
4.0",-1,Remote,4.0,True,1001 to 5000 Employees,1999,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.9,3.8,4.0,3.9,4.0,2023-05-14 08:19:03.515129
121,Frontend Engineer (Remote),2,1,"Leaf Logistics
4.0","$80,000 /yr (est.)",Remote,4.0,True,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-14 08:19:05.164765
122,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 08:19:07.061219
123,Frontend Software Engineer (React),4,1,"PracticeGenius LLC
5.0",-1,Remote,5.0,True,51 to 200 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),4.0,4.0,5.0,5.0,4.0,2023-05-14 08:19:09.005554
124,Junior Software Engineer,1,1,DataBP,"$85,000 /yr (est.)","New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:19:10.870059
125,VueJs Frontend Developer (Remote),2,2,"Avantpage, Inc.
4.3","$79,413 /yr (est.)","Davis, CA",4.3,False,1 to 50 Employees,1996,Company - Private,Business Consulting,Management & Consulting,$1 to $5 million (USD),3.8,3.9,4.3,4.1,4.0,2023-05-14 08:19:12.364923
126,Frontend Engineer,3,2,"Drivetrain AI
3.6",-1,Remote,3.6,True,10000+ Employees,1949,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.5,3.4,3.1,3.1,2023-05-14 08:19:14.164337
127,Software Engineer - Frontend,4,1,"Kikoff
4.3",-1,Remote,4.3,True,1 to 50 Employees,2019,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.2,4.6,4.2,4.1,4.2,2023-05-14 08:19:16.025494
128,Frontend Engineer,-1,-1,"Rubicon
3.6",-1,Remote,3.6,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.6,4.0,3.0,4.0,3.6,2023-05-14 08:19:17.901120
129,Frontend Engineer (ReactJS),5,2,"Scalio
4.6",-1,Remote,4.6,True,1 to 50 Employees,2011,Company - Private,Software Development,Information Technology,$1 to $5 million (USD),4.5,4.6,4.7,4.6,4.6,2023-05-14 08:19:19.550186
130,Software Engineer – Frontend,2,1,"ClimateAI
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.7,3.3,5.0,4.7,4.7,2023-05-14 08:19:21.262898
131,Frontend Engineer,6,1,"MagicLinks
3.7","$135,000 /yr (est.)",Remote,3.7,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.8,3.8,3.8,3.6,4.1,2023-05-14 08:19:23.207333
132,Frontend Developer,-1,2,"Namecheap
4.3",-1,Remote,4.3,True,1001 to 5000 Employees,2000,Company - Private,Internet & Web Services,Information Technology,$5 to $25 million (USD),4.1,3.8,4.5,4.1,4.4,2023-05-14 08:19:25.017575
133,Front End Developer - UI,6,2,"Andor Health
4.5","$90,633 /yr (est.)","Orlando, FL",4.5,False,51 to 200 Employees,2018,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.9,4.4,4.4,4.4,4.0,2023-05-14 08:19:26.761429
134,-1,-1,-1,-1,-1,-1,-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:19:28.631839
135,Junior Web Developer (React JS),1,2,"Aggregate Capital and Development
3.5","$67,500 /yr (est.)","Fort Worth, TX",3.5,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,2.0,2.0,1.0,2.0,1.0,2023-05-14 08:19:29.902708
136,Frontend Developer (React),5,2,Skillspark AB,-1,Remote,-1,True,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:19:31.730327
137,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 08:19:33.432909
138,UX Designer/Developer,1,2,"Radiant.digital
3.8",$72.50 /hr (est.),Remote,3.8,True,201 to 500 Employees,2000,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3.8,3.0,3.7,3.7,3.7,2023-05-14 08:19:35.102219
139,Web developer,5,1,HealthyLine,$42.50 /hr (est.),"New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:19:36.908015
140,Junior Web UI Developer,1,1,"DealersLink
4.7","$84,487 /yr (est.)","Broomfield, CO",4.7,False,Unknown,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.9,4.7,4.9,4.9,4.9,2023-05-14 08:19:38.554879
141,Web Content Developer,3,1,"Paktolus
4.4",-1,Remote,4.4,True,51 to 200 Employees,2009,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.3,4.1,4.2,4.4,4.3,2023-05-14 08:19:40.496485
142,Contract React Developer - Remote,2,1,"TensorIoT Inc
4.1",$47.50 /hr (est.),Remote,4.1,True,Unknown,-1,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,4.0,3.5,3.8,3.9,3.7,2023-05-14 08:19:42.196679
143,Junior Front End Web Developer,2,1,"Sperling Interactive
3.3","$69,245 /yr (est.)","Salem, MA",3.3,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.0,3.4,3.9,3.4,4.2,2023-05-14 08:19:44.251440
144,Software Engineer - Frontend (Remote),-1,1,"Home Depot / THD
3.8","$130,000 /yr (est.)","Atlanta, GA",3.8,False,10000+ Employees,1978,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD),3.7,3.6,3.8,3.4,3.6,2023-05-14 08:19:45.956723
145,Web Developer,2,1,"Fullsteam
3.6","$65,245 /yr (est.)","Cedar Park, TX",3.6,False,1 to 50 Employees,-1,Contract,-1,-1,Unknown / Non-Applicable,2.3,2.5,3.2,2.7,2.2,2023-05-14 08:19:47.881388
146,Front End Web Developer - Remote,5,1,"CertaPro Painters
3.9","$92,500 /yr (est.)","Toronto, IN",3.9,False,51 to 200 Employees,1992,Company - Private,General Repair & Maintenance,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),3.7,3.4,3.8,3.6,3.7,2023-05-14 08:19:49.630924
147,Junior web developer,5,2,"Inwizards Software Technology
4.3",$42.50 /hr (est.),"San Antonio, TX",4.3,False,51 to 200 Employees,2013,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.6,4.4,4.4,4.4,4.5,2023-05-14 08:19:51.673416
148,Frontend Engineer,3,1,"Deno
3.2",-1,Remote,3.2,True,10000+ Employees,1949,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.3,3.6,2.8,2.6,2.3,2023-05-14 08:19:53.498683
149,Angular Frontend Software Developer,2,1,Elevate Technical Consulting,-1,Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:19:55.512896
150,Frontend Software Engineer (React),4,1,"PracticeGenius LLC
5.0",-1,Remote,5.0,True,51 to 200 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),4.0,4.0,5.0,5.0,4.0,2023-05-14 08:20:05.745045
151,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 08:20:07.525917
152,Frontend Engineer (Remote),2,1,"Leaf Logistics
4.0","$80,000 /yr (est.)",Remote,4.0,True,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-14 08:20:09.472320
153,Frontend Engineer,6,1,"MagicLinks
3.7","$135,000 /yr (est.)",Remote,3.7,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.8,3.8,3.8,3.6,4.1,2023-05-14 08:20:11.272272
154,Software Engineer - Frontend,4,1,"Kikoff
4.3",-1,Remote,4.3,True,1 to 50 Employees,2019,Company - Private,Banking & Lending,Financial Services,Unknown / Non-Applicable,4.2,4.6,4.2,4.1,4.2,2023-05-14 08:20:13.007556
155,Frontend Engineer,-1,1,"CRED Investments
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,5.0,2023-05-14 08:20:14.893547
156,Software Engineer – Frontend,2,1,"ClimateAI
5.0",-1,Remote,5.0,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.7,3.3,5.0,4.7,4.7,2023-05-14 08:20:16.611730
157,Frontend Engineer,3,2,"Drivetrain AI
3.6",-1,Remote,3.6,True,10000+ Employees,1949,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.5,3.4,3.1,3.1,2023-05-14 08:20:18.517585
158,Junior Software Engineer,1,1,DataBP,"$85,000 /yr (est.)","New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:20:20.285083
159,Frontend Engineer (ReactJS),5,2,"Scalio
4.6",-1,Remote,4.6,True,1 to 50 Employees,2011,Company - Private,Software Development,Information Technology,$1 to $5 million (USD),4.5,4.6,4.7,4.6,4.6,2023-05-14 08:20:21.794880
160,Frontend Developer,-1,2,"Namecheap
4.3",-1,Remote,4.3,True,1001 to 5000 Employees,2000,Company - Private,Internet & Web Services,Information Technology,$5 to $25 million (USD),4.1,3.8,4.5,4.1,4.4,2023-05-14 08:20:23.640469
161,Frontend Engineer,-1,-1,"Rubicon
3.6",-1,Remote,3.6,True,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.6,4.0,3.0,4.0,3.6,2023-05-14 08:20:25.635800
162,Angular Frontend Software Developer,2,1,Elevate Technical Consulting,-1,Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:20:27.780468
163,Senior Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 08:20:29.286157
164,Web developer,5,1,HealthyLine,$42.50 /hr (est.),"New York, NY",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:20:31.108870
165,Frontend Engineer,5,2,"FAAZ Consulting
2.4",$62.50 /hr (est.),"Cerritos, CA",2.4,False,Unknown,-1,Company - Private,Construction,"Construction, Repair & Maintenance Services",Unknown / Non-Applicable,3.3,3.7,2.3,2.7,3.3,2023-05-14 08:20:32.577788
166,Junior Web Developer (React JS),1,2,"Aggregate Capital and Development
3.5","$67,500 /yr (est.)","Fort Worth, TX",3.5,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,2.0,2.0,1.0,2.0,1.0,2023-05-14 08:20:34.548454
167,Front End Web Developer,30,1,PREMIER FRANCHISE MANAGEMENT,"$77,500 /yr (est.)","Franklin, TN",-1,False,1 to 50 Employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:20:36.631545
168,"Senior Frontend Engineer, Web Studio",6,2,"VSCO
3.9","$180,500 /yr (est.)",Remote,3.9,True,51 to 200 Employees,2011,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.9,3.6,4.4,2023-05-14 08:20:38.325161
169,AngularJS Developer,10,1,RELQ TECHNOLOGIES,"$111,905 /yr (est.)","Dallas, TX",-1,False,1 to 50 Employees,2022,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:20:40.258842
170,Frontend Software Developer,-1,1,"Truweather Solutions, Inc
4.2","$110,000 /yr (est.)","Albany, NY",4.2,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.7,3.7,4.2,3.7,3.7,2023-05-14 08:20:42.098376
171,"Web Engineer, Platform",4,2,"Pinterest
4.0",-1,Remote,4.0,True,1001 to 5000 Employees,2010,Company - Public,Internet & Web Services,Information Technology,$100 to $500 million (USD),3.7,4.1,4.0,3.4,4.0,2023-05-14 08:20:44.068738
172,Frontend JavaScript Developer,4,1,"Streamline Vrs Llc
4.6",-1,Remote,4.6,True,51 to 200 Employees,2005,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,4.5,4.2,4.7,4.4,4.0,2023-05-14 08:20:46.221316
173,Junior web developer,5,2,"Inwizards Software Technology
4.3",$42.50 /hr (est.),"San Antonio, TX",4.3,False,51 to 200 Employees,2013,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.6,4.4,4.4,4.4,4.5,2023-05-14 08:20:48.040214
174,VueJs Frontend Developer (Remote),2,2,"Avantpage, Inc.
4.3","$79,413 /yr (est.)","Davis, CA",4.3,False,1 to 50 Employees,1996,Company - Private,Business Consulting,Management & Consulting,$1 to $5 million (USD),3.8,3.9,4.3,4.1,4.0,2023-05-14 08:20:49.937606
175,Next JS Developer,5,1,Burrow Data,$35.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:20:51.963419
176,UI React Developer,1,2,"Purple Drive Technologies
4.2","$100,479 /yr (est.)","Jersey City, NJ",4.2,False,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,3.9,3.7,4.0,4.0,4.2,2023-05-14 08:20:53.430349
177,Angular UI Developer,7,2,Spanco Solutions,$65.00 /hr (est.),"Charlotte, NC",-1,False,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:20:55.263631
178,Frontend Developer,-1,1,Turbofish,-1,"Austin, TX",-1,False,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:20:56.922926
179,Software Engineer,2,1,Aiden Technology,"$100,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:20:58.425389
180,Frontend Engineer,1,1,"SportsRecruits
4.3","$125,000 /yr (est.)",Remote,4.3,True,1 to 50 Employees,2009,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.8,3.5,4.4,4.0,4.0,2023-05-14 08:21:08.723942
181,UTS - Remote Web Services Developer at UNC Chapel Hill,-1,2,"North Carolina State University
4.3",$60.00 /hr (est.),"Chapel Hill, NC",4.3,False,1001 to 5000 Employees,1887,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),4.0,3.5,4.2,4.0,4.0,2023-05-14 08:21:10.654957
182,"Web Developer (HTML, CSS, JS)",3,1,"RebelMouse
4.2",-1,Remote,4.2,True,1 to 50 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),3.9,3.9,4.3,3.7,4.0,2023-05-14 08:21:12.567707
183,Jr Frontend Developer,20,1,"QuinStreet
4.1","$70,000 /yr (est.)","Austin, TX",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:21:14.337934
184,Front End Web Developer,-1,1,"Beavercreek Marketing
3.5","$45,000 /yr (est.)",Remote,3.5,True,1 to 50 Employees,-1,Company - Public,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,2.0,3.0,2.0,3.0,4.0,2023-05-14 08:21:16.302141
185,Freelance Web Designer/Developer,2,1,Coral House Productions,$28.50 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:21:18.323578
186,Frontend (UI) Engineer,5,1,De Novo Discovery,"$160,000 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:21:19.958172
187,Frontend Engineer,3,1,"Trellis
4.4",-1,Remote,4.4,True,51 to 200 Employees,2012,Company - Private,Advertising & Public Relations,Media & Communication,$5 to $25 million (USD),4.3,4.2,4.3,4.3,4.2,2023-05-14 08:21:21.454450
188,Java Developer (Contract),20,1,"QuinStreet
4.1",$60.00 /hr (est.),"Foster City, CA",4.1,False,501 to 1000 Employees,1999,Company - Public,Advertising & Public Relations,Media & Communication,$500 million to $1 billion (USD),4.0,3.8,4.0,3.7,4.1,2023-05-14 08:21:23.162742
189,Junior Software Developer (Remote),1,1,SnapRISK,"$68,078 /yr (est.)",Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:21:25.122060
190,Frontend Engineer,5,2,"Ryzen Solutions
4.2",$74.50 /hr (est.),"Foster City, CA",4.2,False,51 to 200 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),4.3,4.0,4.2,4.0,4.0,2023-05-14 08:21:26.636603
191,Frontend Software Engineer (React),4,1,"PracticeGenius LLC
5.0",-1,Remote,5.0,True,51 to 200 Employees,-1,Company - Private,Computer Hardware Development,Information Technology,$5 to $25 million (USD),4.0,4.0,5.0,5.0,4.0,2023-05-14 08:21:28.761163
192,Web Site Developer,-1,1,"Litmos
4.0","$86,671 /yr (est.)","New York, NY",4.0,False,201 to 500 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,4.5,4.0,4.5,4.0,5.0,2023-05-14 08:21:30.606973
193,Frontend UI Developer,7,2,"Resolvetech Solutions
4.0","$105,000 /yr (est.)","Irving, TX",4.0,False,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),3.7,3.8,3.7,3.5,3.9,2023-05-14 08:21:32.683486
194,Frontend Web Developer,-1,2,Tasktoday,"$90,731 /yr (est.)","Newark, CA",-1,False,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:21:34.516151
195,Jr Frontend Developer,10,1,"Modernize Home Services
4.1","$70,000 /yr (est.)","Austin, TX",4.1,False,51 to 200 Employees,2005,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.0,4.3,4.1,4.2,2023-05-14 08:21:36.229329
196,"Software Developer, Frontend",-1,1,"DISQO
4.5","$120,000 /yr (est.)",Remote,4.5,True,201 to 500 Employees,2015,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.1,4.3,4.2,4.1,4.2,2023-05-14 08:21:38.017579
197,Frontend Engineer (Remote),2,1,"Leaf Logistics
4.0","$80,000 /yr (est.)",Remote,4.0,True,1 to 50 Employees,2017,Company - Private,Taxi & Car Services,Transportation & Logistics,Unknown / Non-Applicable,3.9,4.2,3.9,3.8,4.5,2023-05-14 08:21:39.905835
198,Frontend Engineer,4,2,"OpenPhone Technologies
5.0",-1,Remote,5.0,True,51 to 200 Employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),4.8,5.0,4.9,5.0,4.9,2023-05-14 08:21:41.866726
199,Intermediate/Junior Web Developer,1,1,"Social Concepts
1.6","$86,400 /yr (est.)","Redwood City, CA",1.6,False,1 to 50 Employees,-1,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,1.0,1.0,1.5,1.0,1.5,2023-05-14 08:21:43.657329
200,Web Developer,7,2,symplore,$53.14 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:21:45.548940
201,Web Developer - Contract,4,1,The Uplift Agency,$80.00 /hr (est.),Remote,-1,True,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-05-14 08:21:47.023222
202,Web Developer,-1,1,"Precision Technologies Corp
4.2",$52.50 /hr (est.),Remote,4.2,True,201 to 500 Employees,2008,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.2,4.0,4.4,4.1,4.2,2023-05-14 08:21:48.540680
203,Web Developer,5,2,"Security On-Demand
3.7",-1,Remote,3.7,True,51 to 200 Employees,2001,Company - Private,Internet & Web Services,Information Technology,$5 to $25 million (USD),3.7,3.4,3.6,3.7,3.6,2023-05-14 08:21:50.516008
204,Junior Web Developer,1,1,Crunchapps,"$70,326 /yr (est.)","New York, NY",-1,False,Unknown,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,-1,-1,-1,-1,2023-05-14 08:21:52.339507
205,Web JS Frontend,-1,1,"Storylines
4.1",-1,Remote,4.1,True,1 to 50 Employees,2016,Company - Private,Hotels & Resorts,Hotels & Travel Accommodation,Unknown / Non-Applicable,4.2,4.0,4.0,4.0,4.1,2023-05-14 08:21:54.058301
206,UI/UX Developer,-1,1,"ArchsystemInc
4.1",$33.67 /hr (est.),Remote,4.1,True,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.3,4.1,4.2,4.2,4.1,2023-05-14 08:21:56.191866
