,Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time Unit
121,"$107,449 /yr (est.)",107449.0,Data Scientist,10,1,1,"Elder Research Inc
4.4", NC,4.4,0,28,51 to 200 Employees,1995,Company - Private,Business Consulting,Management & Consulting,$5 to $25 million (USD),3.9,3.7,4.5,4.1,4.8,yr
122,$73.38 /hr (est.),152630.4,Senior Data Analyst,0,2,-1,Rackera Inc, CA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,hr
123,"$95,509 /yr (est.)",95509.0,Data Scientist,0,1,-1,"RS Americas
4.0", TX,4.0,0,95,501 to 1000 Employees,1928,Company - Private,Wholesale,Retail & Wholesale,$500 million to $1 billion (USD),4.1,3.8,4.2,3.7,4.0,yr
124,$35.00 /hr (est.),72800.0,Data Scientist,4,1,1,"Columbia University
4.1", NY,4.1,0,269,10000+ Employees,1754,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,3.9,3.5,3.8,hr
125,"$114,209 /yr (est.)",114209.0,Data Scientist,0,1,-1,"Datasync Techonlogies Inc
4.9", VA,4.9,0,20,1 to 50 Employees,2003,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,5.0,5.0,5.0,5.0,4.9,yr
126,"$98,676 /yr (est.)",98676.0,Data Scientist I,0,1,-1,"Hy-Vee, Inc.
3.4", IA,3.4,0,93,10000+ Employees,1930,Company - Private,Grocery Stores,Retail & Wholesale,$5 to $10 billion (USD),3.2,3.0,3.1,2.9,3.2,yr
127,$57.50 /hr (est.),119600.0,Data Scientist,0,1,-1,Techsara solutions, DC,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,hr
128,"$99,486 /yr (est.)",99486.0,Data Scientist,0,2,-1,"WinWire
4.0", NJ,4.0,0,17,501 to 1000 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.1,3.8,4.0,3.8,3.8,yr
129,$60.00 /hr (est.),124800.0,Data Scientist,0,1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,hr
130,"$83,893 /yr (est.)",83893.0,Research Data Scientist I,2,1,1,"Cleveland Clinic
3.7", OH,3.7,0,102,10000+ Employees,1921,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.6,3.5,3.6,3.2,3.3,yr
131,"$69,240 /yr (est.)",69240.0,Data Science (AI/ML),0,-1,-1,"Anblicks
4.1", TX,4.1,0,19,501 to 1000 Employees,2004,Company - Private,Information Technology Support Services,Information Technology,$25 to $100 million (USD),4.0,3.9,4.1,3.8,4.1,yr
132,"$104,500 /yr (est.)",104500.0,Data Scientist,4,2,-1,"S&P Global
4.1", MA,4.1,0,135,10000+ Employees,1888,Company - Public,Research & Development,Management & Consulting,$10+ billion (USD),3.8,3.8,4.2,3.8,4.3,yr
133,"$82,359 /yr (est.)",82359.0,Data Scientist,0,-1,-1,"AmeriTEK Global
5.0", NJ,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.0,5.0,5.0,5.0,5.0,yr
134,"$93,374 /yr (est.)",93374.0,Jr Data Scientist,2,1,-1,"Veracity Software
3.9", NJ,3.9,0,13,51 to 200 Employees,2010,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.9,3.5,4.0,3.8,3.9,yr
135,"$100,030 /yr (est.)",100030.0,Data Scientist,5,2,1,"Drexel University
4.1", PA,4.1,0,132,1001 to 5000 Employees,1891,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),3.9,3.5,4.0,3.7,4.1,yr
136,"$97,000 /yr (est.)",97000.0,Data Scientist,0,1,-1,KesarWeb, AZ,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
137,$36.00 /hr (est.),74880.0,Data Scientist,3,1,1,"DONIA LLC
4.0", MD,4.0,0,-1,-1,-1,-1,-1,-1,-1,1.0,3.0,2.0,1.0,5.0,hr
138,"$108,750 /yr (est.)",108750.0,Data Scientist (Remote),3,1,-1,"Parsons
3.9",Remote,3.9,1,79,10000+ Employees,1944,Company - Public,Information Technology Support Services,Information Technology,$1 to $5 billion (USD),3.7,3.6,3.8,3.5,3.8,yr
139,"$80,000 /yr (est.)",80000.0,Data Scientist,2,2,-1,"Procal Technologies
3.8",Remote,3.8,1,-1,-1,-1,-1,-1,-1,-1,4.5,4.5,4.5,5.0,5.0,yr
140,"$77,500 /yr (est.)",77500.0,Data Scientist,2,1,-1,Jobba Trade Tech, IL,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
141,"$99,197 /yr (est.)",99197.0,Data Scientist,0,-1,-1,"Excella
4.0", VA,4.0,0,21,201 to 500 Employees,2002,Company - Private,Business Consulting,Management & Consulting,$25 to $100 million (USD),3.9,3.8,4.2,3.8,4.2,yr
142,"$97,570 /yr (est.)",97570.0,Data Scientist,0,2,-1,"Wise Equation Solutions
4.9", TX,4.9,0,17,51 to 200 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.9,4.3,5.0,4.9,4.8,yr
143,"$235,000 /yr (est.)",235000.0,Senior Data Scientist,7,1,1,"Movable Ink
4.0", NY,4.0,0,13,501 to 1000 Employees,2010,Company - Private,Software Development,Information Technology,$100 to $500 million (USD),3.8,3.9,4.3,3.8,4.0,yr
144,$70.00 /hr (est.),145600.0,AI/ ML Engineer,5,2,-1,"Devcare Solutions
3.7",Remote,3.7,1,18,51 to 200 Employees,2005,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.6,3.9,3.5,3.5,3.6,hr
145,"$94,538 /yr (est.)",94538.0,Data Scientist,0,2,-1,"Dataline
5.0", NJ,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,4.0,5.0,5.0,5.0,yr
146,"$119,875 /yr (est.)",119875.0,Data Scientist (Remote),1,1,1,"Transfix
4.2", NY,4.2,0,10,201 to 500 Employees,2013,Company - Private,Shipping & Trucking,Transportation & Logistics,Unknown / Non-Applicable,3.9,3.7,4.3,4.0,3.7,yr
147,"$176,675 /yr (est.)",176675.0,Senior Data Analyst,0,-1,-1,"Coinbase
3.7",Remote,3.7,1,11,501 to 1000 Employees,2012,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.7,4.5,3.6,3.2,3.5,yr
148,"$96,017 /yr (est.)",96017.0,"Scientist 2, Data Science",5,1,-1,"Katalyst Healthcares & Life Sciences
3.6", NC,3.6,0,-1,-1,-1,-1,-1,-1,-1,4.0,3.8,3.6,3.6,3.7,yr
149,"$102,719 /yr (est.)",102719.0,Data Scientist,2,2,-1,"PrizePicks
4.8", GA,4.8,0,8,1 to 50 Employees,2015,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,4.7,4.2,4.8,4.6,4.6,yr
150,"$91,342 /yr (est.)",91342.0,Junior Data Scientist,0,-1,-1,"Soothsayer Analytics
2.7", MI,2.7,0,-1,-1,-1,-1,-1,-1,-1,1.9,2.1,2.5,2.3,2.1,yr
151,"$100,000 /yr (est.)",100000.0,Junior Data Scientist (remote),0,-1,-1,"MultiPlan Inc.
3.8",Remote,3.8,1,43,1001 to 5000 Employees,1980,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.8,3.7,3.9,3.6,3.9,yr
152,"$81,905 /yr (est.)",81905.0,Data Scientist,0,1,-1,"Trajector
3.3", FL,3.3,0,-1,-1,-1,-1,-1,-1,-1,3.4,3.4,3.4,3.1,3.8,yr
153,"$100,000 /yr (est.)",100000.0,Data Scientist,2,1,1,HomeAware,United States,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
154,"$129,000 /yr (est.)",129000.0,Data Scientist,1,1,-1,"CVS Health
3.1", NY,3.1,0,60,10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),3.1,3.1,2.9,2.7,2.8,yr
155,"$87,844 /yr (est.)",87844.0,Data Scientist,0,-1,-1,"Catholic Relief Services
4.1", MD,4.1,0,80,5001 to 10000 Employees,1943,Nonprofit Organization,Civic & Social Services,Nonprofit & NGO,$500 million to $1 billion (USD),3.7,3.5,4.2,3.5,3.5,yr
156,"$106,877 /yr (est.)",106877.0,Data Scientist,0,-1,-1,"Comcast
3.8", PA,3.8,0,60,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,3.9,3.7,3.4,3.6,yr
161,"$100,000 /yr (est.)",100000.0,Data Scientist,0,2,-1,"Elite ProTek
5.0", CA,5.0,0,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,yr
162,"$92,026 /yr (est.)",92026.0,Data Scientist,1,1,-1,"DICK'S Sporting Goods
3.8", NY,3.8,0,75,10000+ Employees,1948,Company - Public,Sporting Goods Stores,Retail & Wholesale,$5 to $10 billion (USD),3.5,3.4,3.8,3.4,3.6,yr
163,"$121,821 /yr (est.)",121821.0,Data Scientist,3,2,-1,Grid, CA,-1.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
164,"$88,297 /yr (est.)",88297.0,Data Scientist,2,1,-1,"SSAB
3.9", AL,3.9,0,145,10000+ Employees,1878,Company - Public,Metal & Mineral Manufacturing,Manufacturing,$5 to $10 billion (USD),3.2,3.7,4.0,3.3,3.7,yr
165,"$90,000 /yr (est.)",90000.0,Junior Data Scientist,0,1,0,"Club Quarters
3.0", CT,3.0,0,-1,-1,-1,-1,-1,-1,-1,2.2,2.8,2.4,2.4,2.3,yr
166,"$215,050 /yr (est.)",215050.0,Principal Data Scientist,8,1,1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,yr
168,"$122,850 /yr (est.)",122850.0,Data Scientist,5,1,1,"Premera Blue Cross
3.2",Remote,3.2,1,90,1001 to 5000 Employees,1933,Nonprofit Organization,Insurance Carriers,Insurance,$5 to $10 billion (USD),3.0,3.6,3.1,2.7,3.4,yr
169,"$99,434 /yr (est.)",99434.0,CLPS Data Scientist,0,1,-1,"Jacobs
4.0", TX,4.0,0,76,10000+ Employees,1947,Company - Public,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$10+ billion (USD),3.9,3.6,4.1,3.7,3.9,yr
170,"$111,363 /yr (est.)",111363.0,Data Scientist,2,1,1,"John Hancock
3.9", MA,3.9,0,161,1001 to 5000 Employees,1862,Subsidiary or Business Segment,Insurance Carriers,Insurance,$25 to $100 million (USD),3.6,3.6,3.8,3.5,4.1,yr
171,"$171,500 /yr (est.)",171500.0,"Sr. Data Scientist, Roku Pay",5,1,1,"Roku
4.3", CA,4.3,0,21,1001 to 5000 Employees,2002,Company - Public,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD),3.9,4.4,4.1,4.0,4.2,yr
172,"$99,250 /yr (est.)",99250.0,Data Scientist,3,1,-1,"ChampionX
3.7", TX,3.7,0,3,5001 to 10000 Employees,2020,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD),3.2,3.4,3.7,3.2,3.6,yr
173,"$117,500 /yr (est.)",117500.0,Data Scientist,2,1,1,"Nanit
4.2", NY,4.2,0,9,1 to 50 Employees,2014,Company - Private,Consumer Electronics & Appliances Stores,Retail & Wholesale,Unknown / Non-Applicable,4.1,4.0,4.1,4.1,4.4,yr
174,"$104,884 /yr (est.)",104884.0,Data Scientist,5,2,1,"Atrium Health
3.8", NC,3.8,0,80,10000+ Employees,1943,Hospital,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.7,3.5,3.8,3.3,3.5,yr
175,$15.78 /hr (est.),32822.4,Remote Data Associate,1,1,0,"Liberty Source PBC
2.9", VA,2.9,0,9,51 to 200 Employees,2014,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),2.6,2.5,3.1,2.8,3.8,hr
176,"$105,750 /yr (est.)",105750.0,Data Scientist,0,1,0,"Sun Life
3.7", MA,3.7,0,158,10000+ Employees,1865,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),3.3,3.6,3.8,3.4,3.8,yr
177,"$105,229 /yr (est.)",105229.0,Data Scientist,0,2,-1,"Source Enterprises
2.2", NY,2.2,0,9,51 to 200 Employees,2014,Company - Private,Consumer Electronics & Appliances Stores,Retail & Wholesale,Unknown / Non-Applicable,1.6,1.1,2.1,1.8,1.6,yr
178,"$100,792 /yr (est.)",100792.0,Junior Data Scientist,0,1,-1,"Logistics Management Institute
4.2", VA,4.2,0,62,1001 to 5000 Employees,1961,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),3.8,4.0,4.3,3.8,4.4,yr
179,"$83,390 /yr (est.)",83390.0,Data Scientist,5,1,1,"DEFTEC Corporation
3.9", SC,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.0,3.9,3.3,2.8,3.2,yr
180,"$125,730 /yr (est.)",125730.0,Data Scientist,1,2,-1,Crewscale,Remote,-1.0,1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
181,"$119,250 /yr (est.)",119250.0,Data Scientist,5,1,0,"PACCAR
3.6", WA,3.6,0,118,10000+ Employees,1905,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),3.5,3.3,3.2,3.0,3.6,yr
182,"$181,500 /yr (est.)",181500.0,Product Data Scientist,6,1,-1,"Waymo
3.9", CA,3.9,0,14,Unknown,2009,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.4,4.0,4.0,3.4,3.7,yr
183,"$212,150 /yr (est.)",212150.0,Senior-Data Scientist,2,2,1,"AT&T
3.7", TX,3.7,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,yr
184,"$212,150 /yr (est.)",212150.0,Junior Data Scientist,2,2,-1,ANALYTOS, TX,-1.0,0,147,10000+ Employees,1876,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),3.6,4.0,3.5,3.2,3.3,yr
185,"$94,574 /yr (est.)",94574.0,Data Scientist,5,1,1,"FirstEnergy Corp
3.5", OH,3.5,0,26,10000+ Employees,1997,Company - Public,Energy & Utilities,"Energy, Mining & Utilities",$10+ billion (USD),3.4,3.8,3.2,2.6,3.3,yr
186,"$115,100 /yr (est.)",115100.0,Data Scientist (All Levels),5,1,0,"Noblis
4.5", VA,4.5,0,27,1001 to 5000 Employees,1996,Nonprofit Organization,Business Consulting,Management & Consulting,$100 to $500 million (USD),4.2,4.1,4.5,4.3,4.5,yr
187,"$164,000 /yr (est.)",164000.0,"Data Scientist, Product Analytics - Monetization",4,1,-1,"Facebook App
3.9", WA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr
188,$61.00 /hr (est.),126880.0,Data Scientist,6,1,-1,"COMTEC
2.4", TX,2.4,0,-1,-1,-1,-1,-1,-1,-1,1.4,1.8,1.8,1.8,1.5,hr
189,$85.00 /hr (est.),176800.0,Senior Data Scientist,1,1,0,"BigLynx Computer Software
4.9", WA,4.9,0,-1,-1,-1,-1,-1,-1,-1,4.8,4.6,4.8,4.9,4.8,hr
190,"$117,400 /yr (est.)",117400.0,Data Scientist - Mission Systems Analysis (Early Career),4,1,-1,"Sandia National Laboratories
4.1", NM,4.1,0,74,10000+ Employees,1949,Government,National Agencies,Government & Public Administration,$1 to $5 billion (USD),4.0,3.9,3.9,3.6,4.4,yr
191,"$123,984 /yr (est.)",123984.0,Data Scientist,5,1,1,"Northrop Grumman Federal Credi
2.6", CA,2.6,0,77,51 to 200 Employees,1946,Nonprofit Organization,Banking & Lending,Financial Services,$25 to $100 million (USD),2.3,2.5,2.1,2.2,2.3,yr
192,"$95,544 /yr (est.)",95544.0,Data Science Opportunities,7,1,1,-1, CA,-1.0,0,40,10000+ Employees,1983,Company - Public,Software Development,Information Technology,$10+ billion (USD),4.4,4.5,4.6,4.3,4.5,yr
193,"$112,555 /yr (est.)",112555.0,Junior Data Scientist,0,1,0,"SoundThinking
3.5", CA,3.5,0,27,201 to 500 Employees,1996,Company - Public,Software Development,Information Technology,$25 to $100 million (USD),3.2,3.4,3.4,3.4,3.5,yr
194,"$123,690 /yr (est.)",123690.0,Data Scientist,2,1,-1,"Albertsons
3.4", CA,3.4,0,84,10000+ Employees,1939,Company - Public,Grocery Stores,Retail & Wholesale,$10+ billion (USD),3.2,3.2,3.1,3.0,3.0,yr
195,"$110,100 /yr (est.)",110100.0,Data Scientist,0,1,0,"Blue Cross & Blue Shield of Rhode Island
3.6", RI,3.6,0,84,501 to 1000 Employees,1939,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable,3.5,3.8,4.0,3.5,4.2,yr
196,"$152,639 /yr (est.)",152639.0,Enterprise Data Scientist,5,1,0,"Arvest Bank
4.0",United States,4.0,0,24,5001 to 10000 Employees,1999,Company - Private,Banking & Lending,Financial Services,$500 million to $1 billion (USD),3.8,3.6,4.1,3.6,3.9,yr
197,$35.00 /hr (est.),72800.0,Data Scientist,4,1,1,"Columbia University Medical Center
4.1", NY,4.1,0,269,10000+ Employees,1754,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,3.8,3.6,3.9,3.5,3.8,hr
198,"$160,000 /yr (est.)",160000.0,Data Scientist,2,1,1,"PUTNAM RECRUITING GROUP
4.3",Remote,4.3,1,-1,-1,-1,-1,-1,-1,-1,3.6,3.3,3.6,3.9,4.2,yr
199,"$115,000 /yr (est.)",115000.0,Data Scientist,3,1,1,"Numerade
3.8", CA,3.8,0,4,1 to 50 Employees,2019,Company - Private,Education & Training Services,Education,Unknown / Non-Applicable,4.1,3.6,4.1,3.9,3.9,yr
200,"$98,747 /yr (est.)",98747.0,Data Scientist,3,1,1,"Alpha Omega Integration
4.1", VA,4.1,0,7,201 to 500 Employees,2016,Company - Private,Software Development,Information Technology,$25 to $100 million (USD),3.9,3.7,4.1,4.2,3.9,yr
201,"$133,950 /yr (est.)",133950.0,IT Data Scientist,4,1,1,"JetBlue Airways Corporation
3.7", NY,3.7,0,24,10000+ Employees,1999,Company - Public,"Airlines, Airports & Air Transportation",Transportation & Logistics,$5 to $10 billion (USD),3.6,3.4,3.5,3.1,3.4,yr
202,"$133,447 /yr (est.)",133447.0,Data scientist,0,-1,-1,"Avila Trading
3.6", CA,3.6,0,-1,-1,-1,-1,-1,-1,-1,3.5,3.0,3.2,3.5,3.3,yr
203,"$155,000 /yr (est.)",155000.0,Data Scientist,7,1,1,"Janus Henderson
3.9", NY,3.9,0,6,1001 to 5000 Employees,2017,Company - Public,Investment & Asset Management,Financial Services,Unknown / Non-Applicable,3.4,3.9,3.9,3.4,4.0,yr
204,"$170,071 /yr (est.)",170071.0,Lead Data Scientist,10,1,1,"The Clorox Company
3.8", CA,3.8,0,110,5001 to 10000 Employees,1913,Company - Public,Consumer Product Manufacturing,Manufacturing,$5 to $10 billion (USD),3.4,3.8,3.8,3.1,3.8,yr
205,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,5,1,0,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,yr
206,"$88,324 /yr (est.)",88324.0,Associate Data Scientist,0,1,0,"American Modern Insurance Group
4.1", VA,4.1,0,29,Unknown,1994,Company - Private,Insurance Carriers,Insurance,$25 to $100 million (USD),4.0,4.0,4.1,3.8,3.7,yr
207,"$97,800 /yr (est.)",97800.0,Data Scientist - Stores ML,2,1,-1,"Lowe's
3.5", NC,3.5,0,102,1001 to 5000 Employees,1921,Company - Public,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD),3.3,3.4,3.3,3.0,3.1,yr
208,"$134,200 /yr (est.)",134200.0,Data Scientist I - MSAT,0,1,-1,"Roche
4.3", CA,4.3,0,127,5001 to 10000 Employees,1896,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.9,4.1,4.3,3.7,4.1,yr
209,$60.00 /hr (est.),124800.0,Data Scientist,8,2,-1,NLB Technology Services,Remote,-1.0,1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,hr
210,"$93,200 /yr (est.)",93200.0,Associate Data Scientist,0,1,-1,"GEHA
4.0",United States,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,4.0,3.0,4.0,yr
211,"$57,500 /yr (est.)",57500.0,Junior Data Scientist,1,1,0,"Augray
3.9", WI,3.9,0,9,51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.6,3.5,3.7,3.6,yr
212,"$100,000 /yr (est.)",100000.0,Data Scientist,0,2,-1,"Redvest App
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
214,"$103,173 /yr (est.)",103173.0,Data Scientist,1,1,-1,"Mosaic Data Science
5.0", VA,5.0,0,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
217,$85.00 /hr (est.),176800.0,Jr. Data Scientist,1,1,0,"Mondelēz International
4.0",New Jersey,4.0,0,11,10000+ Employees,2012,Company - Public,Food & Beverage Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.5,3.6,hr
218,"$112,051 /yr (est.)",112051.0,Machine Learning Scientist I - Experiences,0,1,-1,"Tripadvisor
3.8", MA,3.8,0,23,1001 to 5000 Employees,2000,Company - Public,Internet & Web Services,Information Technology,$1 to $5 billion (USD),3.3,3.9,3.9,3.4,3.8,yr
219,"$98,148 /yr (est.)",98148.0,Data Scientist I,5,1,-1,"Horizon Blue Cross Blue Shield of New Jersey
3.3", NJ,3.3,0,91,5001 to 10000 Employees,1932,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),2.8,3.5,3.1,2.8,3.5,yr
220,"$98,534 /yr (est.)",98534.0,Data Scientist (Coaching),2,1,-1,"WHOOP
3.5", MA,3.5,0,11,501 to 1000 Employees,2012,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.2,3.3,3.4,3.1,3.7,yr
222,"$90,500 /yr (est.)",90500.0,Data Scientist,0,1,-1,"Vetro Tech Inc
3.9", CA,3.9,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.9,3.4,3.4,3.9,yr
223,"$84,327 /yr (est.)",84327.0,Associate Data Scientist - Inventory Management and Research Analytics,1,1,0,"Caterpillar
4.0", IL,4.0,0,98,10000+ Employees,1925,Company - Public,Machinery Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.9,3.9,3.5,3.7,yr
224,$62.50 /hr (est.),130000.0,Senior Data Scientist,10,1,1,"ClinDCast LLC
4.0",Remote,4.0,1,-1,-1,-1,-1,-1,-1,-1,4.0,4.0,4.0,4.0,4.0,hr
226,"$57,500 /yr (est.)",57500.0,Junior Data Scientist,0,-1,-1,"Augray
3.9", WI,3.9,0,9,51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,3.8,3.6,3.5,3.7,3.6,yr
227,"$95,000 /yr (est.)",95000.0,Data Scientist I,0,-1,-1,"VirginPulse
3.4",Remote,3.4,1,19,501 to 1000 Employees,2004,Company - Private,Computer Hardware Development,Information Technology,$100 to $500 million (USD),3.3,3.2,3.6,3.1,3.7,yr
228,"$138,450 /yr (est.)",138450.0,Data and Applied Scientist II,0,-1,-1,"Microsoft
4.3", WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,4.0,4.1,yr
229,$60.00 /hr (est.),124800.0,Data Scientist,0,-1,-1,"INTELETECH GLOBAL INC
3.7", FL,3.7,0,-1,-1,-1,-1,-1,-1,-1,4.3,3.8,4.2,4.0,3.9,hr
230,"$100,000 /yr (est.)",100000.0,Data Scientist,0,-1,-1,"Redvest App
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,yr
231,"$90,000 /yr (est.)",90000.0,Applied Data Scientist,2,1,-1,"Webstaurant Store
3.8", PA,3.8,0,19,1001 to 5000 Employees,2004,Company - Private,Other Retail Stores,Retail & Wholesale,$500 million to $1 billion (USD),3.7,3.9,3.8,3.7,4.0,yr
232,"$164,000 /yr (est.)",164000.0,"Data Scientist, Product Analytics",0,-1,-1,"Facebook App
3.9",Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,yr
233,"$215,050 /yr (est.)",215050.0,Principal Data Scientist,0,-1,-1,"Zillow
3.9",Remote,3.9,1,18,5001 to 10000 Employees,2005,Company - Public,Real Estate,Real Estate,$1 to $5 billion (USD),3.6,4.0,4.1,3.4,4.2,yr
234,"$121,500 /yr (est.)",121500.0,"Data Scientist, USCAN MR",0,-1,-1,"GE Healthcare
4.2",Remote,4.2,1,131,10000+ Employees,1892,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),4.1,4.1,4.2,3.9,4.0,yr
235,"$93,200 /yr (est.)",93200.0,-1,0,-1,-1,-1,United States,4.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,3.0,4.0,3.0,4.0,yr
236,$60.00 /hr (est.),124800.0,Data Scientist,0,-1,-1,NLB Technology Services,Remote,-1.0,1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,hr
